gtin	cnpj	razao_social	cidade	estado	categoria	descricao
7898286200374	75315333008002	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO PURO ALMOFADA 200G
7898286200992	32860231000676	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	solúveis matinais	MODIFICADOR DE LEITE PO MARATA CHOCOLATE SACHE 200G
7898286200053	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	MARATA TRAD PO ALM 100
7898286200510	75315333008002	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO CAFE PURO TRADICIONAL VACUO 250G
7898286200510	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO CAFE PURO TRADICIONAL VACUO 250G
7898286200107	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL DE CAMOMILA MARATÁ 10G COM 10 UNIDADES
7898286200107	5154589000368	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL DE CAMOMILA MARATÁ 10G COM 10 UNIDADES
27898286200064	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE MARATA ALMOF 250G(PREÇO DE ATACADO)
7898286200817	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO MARATA LIMAO
7898286200817	47508411134004	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO MARATA LIMAO
7898286200817	47508411110687	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO MARATA LIMAO
7898286200657	75315333008002	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO DESCAFEINADO MARATA SUPERIOR VACUO 250G
7898286200657	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO DESCAFEINADO MARATA SUPERIOR VACUO 250G
7898286200657	47508411134004	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO DESCAFEINADO MARATA SUPERIOR VACUO 250G
7898286200657	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFE TORRADO|MOIDO DESCAFEINADO MARATA SUPERIOR VACUO 250G
7898286200862	47508411134004	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	SUCO PO|REFRESCO MARATA TANGERINA SACHE 30G
7898286200091	8540603000198	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA MARATA BOLDO DO CHILE 10G
7898286200091	47508411137100	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA MARATA BOLDO DO CHILE 10G
7898286200091	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA MARATA BOLDO DO CHILE 10G
7898286200145	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL MISTO MARATA HORTELA|MATE SACHE 10G10UN
7898286200145	75315333008002	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL MISTO MARATA HORTELA|MATE SACHE 10G10UN
7898286200145	8540603000198	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL MISTO MARATA HORTELA|MATE SACHE 10G10UN
7898286200145	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL MISTO MARATA HORTELA|MATE SACHE 10G10UN
7898286200145	47508411134004	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA SOLUVEL MISTO MARATA HORTELA|MATE SACHE 10G10UN
7898286200176	13004510024100	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFÉ SOLÚVELSACHE MARATA 50GR
7898286200176	75315333008002	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFÉ SOLÚVELSACHE MARATA 50GR
7898286200176	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFÉ SOLÚVELSACHE MARATA 50GR
7898286200176	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CAFÉ SOLÚVELSACHE MARATA 50GR
7898286202248	13004510024100	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA MARATA VERDE C/PESSEGO 16G
7898286202880	13004510024100	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	500585665 - CHA BOLDO CASTELARI
7898286201463	47508411110687	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO EM PO MARATA CAJA 35G
7898286200428	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	PP CHA MATE TORRADO MARATA 20G
7898286200121	5154589000368	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	CHA MARATA CIDREIRA
7898286200831	47508411113945	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO EM PÓ MARATA UVA 45GR
7898286200022	75315333008002	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	temperos e condimentos	TEMPERO COLORIFICO MARATA SACHE 100G
7898286200824	47508411110687	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO EM PO MARATA SABORES 45GR
7898286200978	32860231000676	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	solúveis matinais	ACHOCOLATADO EM PÓ MARATA 400 GR
7898286201395	32860231000676	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	solúveis matinais	MODIFICADOR DE LEITE PO MARATA CHOCOLATE SACHE 400G
27898286200378	75315333008274	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	cafés e chás	
7898286201227	47508411110687	INDUSTRIAS ALIMENTICIAS MARATA LTDA.	ITAPORANGA D AJUDA	SE	sucos e refrescos	REFRESCO EM PO MARATA GUARANA 35G
7896002301282	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO DE MILHO PULLMAN 500G
7896002362054	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002362054	3640467002219	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA COM COBERTURA DE CHOCOLATE 45GR
7896002360982	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN BAUNILHA|CHOCOLATE SACHE 250G
7896002360982	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN BAUNILHA|CHOCOLATE SACHE 250G
7896002360982	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN BAUNILHA|CHOCOLATE SACHE 250G
7896002360982	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN BAUNILHA|CHOCOLATE SACHE 250G
7896002361019	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896002361019	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896002361019	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896002361019	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896002361019	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896002361019	3640467002219	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896002361019	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN CHOCOLATE SACHE 250G
7896209400771	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA NUTRELLA 7 GRAOS 400G
7896209400771	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PAO FORMA NUTRELLA 7 GRAOS 400G
7896002366557	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO 40G PULLMAN ANA MARIA
7896002366557	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO 40G PULLMAN ANA MARIA
7896002366557	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO 40G PULLMAN ANA MARIA
7896002366557	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO 40G PULLMAN ANA MARIA
7896002366557	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLO 40G PULLMAN ANA MARIA
7896002366557	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO 40G PULLMAN ANA MARIA
7896002366557	3640467002219	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO 40G PULLMAN ANA MARIA
7896002301497	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	ANA MARIA GOTAS DE CHOCOLATE 40G
7896002301497	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA GOTAS DE CHOCOLATE 40G
7896002301497	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA GOTAS DE CHOCOLATE 40G
7896002301497	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA GOTAS DE CHOCOLATE 40G
7896002366267	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO DE FORMA 100% INTEGRAL 12 GRAOS PULLMAN SACHE 500G
7896002361033	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002361033	3640467002219	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO TRADICIONAL PULLMAN LARANJA SACHE 250G
7896002365420	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	MASSA PARA PREPARO RAP 10 INTEGRAL PULLMAN 330G
7896002365963	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BISCOITO SALGADO TORRADA CROCANTISSIMO SACHE 45G
7896002365963	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BISCOITO SALGADO TORRADA CROCANTISSIMO SACHE 45G
7896002365963	75315333008002	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BISCOITO SALGADO TORRADA CROCANTISSIMO SACHE 45G
7896002365963	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BISCOITO SALGADO TORRADA CROCANTISSIMO SACHE 45G
7896002302845	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORM SUPREME CAST DO PARA QUINO 600G
7896002363259	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA SABORES 80GR
7896002363259	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA SABORES 80GR
7896002302661	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA DUPLO CHOC. 40G
7896002302661	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLINHO ANA MARIA DUPLO CHOC. 40G
7896002302661	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA DUPLO CHOC. 40G
7896002362436	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI ANA MARIA CHOCOLATE 80G
7896002362436	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI ANA MARIA CHOCOLATE 80G
7896002362436	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI ANA MARIA CHOCOLATE 80G
7896002301510	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	ANA MARIA CHOCOLATE 40G
7896002301510	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA CHOCOLATE 40G
7896002301510	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA CHOCOLATE 40G
7896002301510	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA CHOCOLATE 40G
7896002302135	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO PULLMAN ANA MARIA 80G PINGUINOS DUPLO CHOCOLATE
7896002302135	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO PULLMAN ANA MARIA 80G PINGUINOS DUPLO CHOCOLATE
7896002302135	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO PULLMAN ANA MARIA 80G PINGUINOS DUPLO CHOCOLATE
7896002364553	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI PULLMAN CHOCOLATE SACHE 40G
7896002364553	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI PULLMAN CHOCOLATE SACHE 40G
7896002364553	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI PULLMAN CHOCOLATE SACHE 40G
7896002364553	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLO MINI PULLMAN CHOCOLATE SACHE 40G
7896002300377	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA SUPREME FRUTAS/GRAOS/CASTANHAS NUTRELLA 680G
7896002366304	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA PULLMAN PLUS VITA 12 GRAOS LIGHT SACHE 350G
7896002366304	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PAO FORMA PULLMAN PLUS VITA 12 GRAOS LIGHT SACHE 350G
7896002302685	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA BANANA/CHOC. 40G
7896002302685	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLINHO ANA MARIA BANANA/CHOC. 40G
7896002303828	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	SNACK CROCANT SOUR CREAM PULLMAN 40G
7896002303828	47508411152681	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	SNACK CROCANT SOUR CREAM PULLMAN 40G
7896002361026	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO PULLMAN 250G COCO
7896002361026	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO PULLMAN 250G COCO
7896002361026	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO PULLMAN 250G COCO
7896002361026	3640467002219	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO PULLMAN 250G COCO
7896002361026	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLO PULLMAN 250G COCO
7896002361002	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BOLO PULLMAN 250G ABACAXI
7896002361002	71322150003266	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO PULLMAN 250G ABACAXI
7896002361002	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO PULLMAN 250G ABACAXI
7896002368230	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA PULLMAN 45G
7896002368230	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA PULLMAN 45G
7896002368230	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA PULLMAN 45G
7896002368230	3640467002219	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA PULLMAN 45G
7896002368230	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA PULLMAN 45G
7896002368230	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	ANA MARIA PULLMAN 45G
7896002303460	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PAO FORMA PULLMAN ARTESANO INT 500G
7896002303460	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA PULLMAN ARTESANO INT 500G
7896002303866	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA TRAD MINI PULLM 320G
7896002303866	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PAO FORMA TRAD MINI PULLM 320G
7896002360395	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PAO FORMA PULLMAN FIT INTEGRAL SACHE 400G
7896002360395	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA PULLMAN FIT INTEGRAL SACHE 400G
7896002302197	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO FORMA ARTESANO PULLMAN 500G
7896002302197	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PAO FORMA ARTESANO PULLMAN 500G
7896002301398	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO SALAME LIMAO PULLMAN 45G
7896002301398	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO SALAME LIMAO PULLMAN 45G
7896002301398	75315333008002	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO SALAME LIMAO PULLMAN 45G
7896002301398	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO SALAME LIMAO PULLMAN 45G
7896002301398	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO SALAME LIMAO PULLMAN 45G
7896002303781	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	MINI BOLO ANA MARIA BAUN 35G
7896002303781	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	MINI BOLO ANA MARIA BAUN 35G
7896002360234	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PÃO BISNAGUINHA BISNAGUITO PULLMAN 300G
7896002360234	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	PÃO BISNAGUINHA BISNAGUITO PULLMAN 300G
7896002364768	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO QUEIJO/CEBOLA 45G
7896002364768	47508411152681	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO QUEIJO/CEBOLA 45G
7896002364768	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO QUEIJO/CEBOLA 45G
7896002364768	75315333008002	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO QUEIJO/CEBOLA 45G
7896002364768	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO QUEIJO/CEBOLA 45G
7896002364768	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	CROCANTISSIMO QUEIJO/CEBOLA 45G
7896002362412	6057223023112	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA SABOR BAUNILHA PULLMAN 80G
7896002362412	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA SABOR BAUNILHA PULLMAN 80G
7896002362412	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLINHO ANA MARIA SABOR BAUNILHA PULLMAN 80G
7896002303651	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	MINI BOLO PULLMAN CENOURA COB CHOC 35G
7896002303651	63960005917	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	MINI BOLO PULLMAN CENOURA COB CHOC 35G
7896002301640	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	PAO DE FORMA INT PULLMAN 450G
7896002369787	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI PINGUINOS CHOCOLATE SACHE 80G 2UN
7896002369787	76430438007184	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MINI PINGUINOS CHOCOLATE SACHE 80G 2UN
7896002301718	71322150001301	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BISNAGUITO PULLMAN 300G
7896002301718	47508411135833	BIMBO DO BRASIL LTDA	SAO PAULO	SP	pães e bolos industrializados	BISNAGUITO PULLMAN 300G
7896002300988	71322150004408	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO MADALENAS PULLMAN 60G
7896002362146	21911839000232	BIMBO DO BRASIL LTDA	SAO PAULO	SP	bolos, biscoitos e bolachas	BOLO RECHEADO PULLMAN GOTAS CHOCOLATE SACHE 250G
